well_id,split,rows,md_min,md_max,md_range,md_step_med,md_step_std,x_mean,y_mean,z_mean,z_min,z_max,xy_bbox,lateral_azimuth_deg,gr_missing_pct,gr_min,gr_max,gr_mean,gr_std,gr_miss_n_blocks,gr_miss_max_block_len,gr_miss_mean_block_len,eval_rows,known_rows,eval_pct,ps_idx,ps_md,ps_md_frac,tvt_min,tvt_max,tvt_range,slope_med,slope_abs_med,slope_p05,slope_p95,pct_inc,pct_dec,pct_flat,ANCC_slope_med,ASTNU_slope_med,ASTNL_slope_med,EGFDU_slope_med,EGFDL_slope_med,BUDA_slope_med
05948241,train,5428,10222.0,15649.0,5427.0,1.0,0.0,2957609.380965365,1088931.1797015476,-8576.402131540162,-8696.47,-7940.34,4892.191026983555,130.34911928385486,54.77155490051584,34.14324665712602,183.84683461601355,82.33881685180818,19.403086640872804,1295,17,2.2957528957528957,3879,1549,71.46278555637436,1549,11771.0,0.28542472821079784,10026.56,10841.42,814.8600000000006,0.010000000000218279,0.020000000000436557,-0.030000000000654836,0.9769999999987685,39.76414225170444,15.754560530679933,44.48129721761563,0.040000000000873115,0.040000000000873115,0.040000000000873115,0.040000000000873115,0.040000000000873115,0.040000000000873115
059c8f24,train,7998,9831.0,17828.0,7997.0,1.0,0.0,2915402.9646411603,1064196.6370942735,-8434.346672918231,-8599.38,-7543.459999999999,7476.797842291801,131.92254236382735,40.77269317329332,31.461969996062344,218.11449566509827,80.18145126593544,14.652871433605165,2147,28,1.5188635305076852,6258,1740,78.24456114028507,1740,11571.0,0.21758159309741154,9556.52,10326.13,769.6099999999988,0.0,0.010000000000218279,-0.020000000000436557,0.8800000000010186,30.36138551956984,8.440665249468552,61.19794923096161,-0.039999999999054126,-0.039999999999054126,-0.039999999999054126,-0.039999999999054126,-0.039999999999054126,-0.039999999999054126
05a0ee4d,train,6098,10970.0,17067.0,6097.0,1.0,0.0,2993634.6741603804,1102879.282294195,-9340.167776320104,-9482.16,-8728.84,5579.1305034478255,111.7828962043843,32.076090521482456,40.44849138444008,225.8746556178055,101.03859441530011,21.161944818911124,1130,14,1.7309734513274335,4348,1750,71.30206625122992,1750,12720.0,0.2870264064293915,11142.98,11929.08,786.1000000000004,0.0,0.019999999998617568,-0.05999999999949068,0.930000000000291,30.65442020665901,17.812038707561094,51.533541085779895,0.040000000000873115,0.040000000000873115,0.040000000000873115,0.040000000000873115,0.040000000000873115,0.040000000000873115
060ab2b8,train,7818,10388.0,18205.0,7817.0,1.0,0.0,2898838.3211256075,1028519.3585878742,-9082.335647224354,-9202.74,-8346.62,7263.587828063873,130.65373985511712,56.74085443847532,30.72935037798057,178.7563744908731,84.49726166594928,15.014446054810842,2292,17,1.9354275741710296,6258,1560,80.04604758250193,1560,11948.0,0.1995650505308942,10009.16,10970.71,961.5499999999993,0.010000000000218279,0.019999999998617568,-0.030000000000654836,1.0,34.45055647946783,13.72649353972112,51.82294998081106,0.029999999998835847,0.029999999998835847,0.029999999998835847,0.029999999998835847,0.029999999998835847,0.029999999998835847
06df5958,train,5039,10772.0,15810.0,5038.0,1.0,0.0,2905092.5885175634,1025443.5081405041,-9338.112998610837,-9472.13,-8731.06,4707.550069123003,131.92894951770893,15.677713832109546,29.799292023577618,233.02676184897027,77.59830360996145,15.389055034691813,712,4,1.1095505617977528,3509,1530,69.63683270490176,1530,12302.0,0.3036919412465264,10768.09,11343.09,575.0,0.0,0.010000000002037268,-0.029999999998835847,0.8199999999981629,32.23501389440254,10.91703056768559,56.84795553791187,-0.039999999999054126,-0.039999999999054126,-0.039999999999054126,-0.039999999999054126,-0.039999999999054126,-0.039999999999054126
071d7b45,train,4720,10383.0,15102.0,4719.0,1.0,0.0,2945536.7787627117,1079179.6511144068,-8482.040031779661,-8561.95,-8188.559999999999,4577.067997156994,131.2228631966995,15.550847457627118,31.049196049904182,140.02981794691885,80.95587566061508,13.977361147352704,562,6,1.3060498220640568,3211,1509,68.02966101694915,1509,11892.0,0.31977113795295614,10128.63,10553.96,425.3299999999999,0.00999999999839929,0.020000000000436557,-0.030000000000654836,0.7100000000009459,37.06293706293706,14.77007840644204,48.1669845306209,0.04999999999836291,0.049999999999272404,0.049999999999272404,0.049999999999272404,0.049999999999272404,0.049999999999272404
0849b4e2,train,7436,11082.0,18517.0,7435.0,1.0,0.0,3021498.1430876814,1116087.8739698762,-9826.965079343732,-9972.42,-8911.6,6818.060710275413,96.00541961177312,22.807961269499728,30.973752972516746,170.9171538296304,67.72704055962289,16.307026754656043,1116,10,1.5197132616487454,5537,1899,74.46207638515331,1899,12981.0,0.255413584398117,11050.65,11951.15,900.5,0.0,0.010000000000218279,-0.030000000000654836,0.9599999999991269,20.34969737726967,12.30665770006725,67.34364492266307,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847
084d66f9,train,5632,10225.0,15856.0,5631.0,1.0,0.0,2931110.130106534,1054982.9565944602,-8907.56685546875,-9059.5,-8085.25,5052.708731413268,131.60451435118702,60.03196022727273,25.64463262122345,169.5840678606058,74.55811337121682,18.932612507938558,1379,20,2.451776649746193,3885,1747,68.98082386363636,1747,11972.0,0.31024684780678385,10128.06,11028.1,900.0400000000009,0.0,0.029999999998835847,-0.050000000001091394,1.0,37.773042088439,28.04120049724738,34.18575741431362,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836
08fecf00,train,7405,11154.0,18558.0,7404.0,1.0,0.0,3021903.129216745,1116143.1747738014,-9846.387496286294,-10002.14,-8939.09,6795.174656945975,94.35514352352024,24.307900067521945,29.27872880093749,194.89032652366592,65.2465091638396,14.799715326441348,1008,10,1.7857142857142858,5574,1831,75.27346387575962,1831,12985.0,0.24729875742841706,11229.55,12155.05,925.5,0.0,0.010000000000218279,-0.020000000000436557,1.0284999999993434,28.61966504592112,9.035656401944895,62.344678552133985,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847
09053135,train,7715,10982.0,18696.0,7714.0,1.0,0.0,2990964.723209332,1086181.8943927414,-9577.563105638366,-9726.56,-8737.92,7198.563990922042,110.61619989573391,37.17433570965652,17.980071492760537,144.13041726437493,78.62940786325447,19.236624594087733,1471,24,1.9496940856560163,5907,1808,76.5651328580687,1808,12790.0,0.23437905107596577,10676.97,11486.67,809.7000000000007,0.00999999999839929,0.010000000000218279,-0.029999999998835847,0.8900000000012369,29.89369976665802,10.43557168784029,59.67072854550169,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847
09441b8d,train,7395,10387.0,17781.0,7394.0,1.0,0.0,2906268.4227883704,1040826.0310818121,-8928.37199188641,-9084.04,-8216.46,6799.769944711214,130.49476892354772,13.252197430696416,30.42061349690412,179.7086391354425,84.28635888707251,17.4102953074057,783,114,1.251596424010217,5488,1907,74.21230561189994,1907,12294.0,0.2579118203949148,10351.68,11219.51,867.8299999999999,0.0,0.020000000000436557,-0.039999999999054126,0.9799999999995634,32.03949147957804,20.354341357857724,47.60616716256425,0.030000000000654836,0.030000000000654836,0.030000000000654836,0.030000000000654836,0.030000000000654836,0.030000000000654836
0955cd6c,train,7125,11444.0,18568.0,7124.0,1.0,0.0,3026945.6325796493,1118651.0042624562,-10023.76725614035,-10153.8,-9253.19,6656.3009373373525,89.68134502641514,58.07719298245614,25.4146607603965,248.7291156009136,85.94274636343026,19.324627811568195,1587,22,2.6074354127284183,5195,1930,72.91228070175438,1930,13374.0,0.27091521617069064,11438.21,12190.06,751.8500000000004,0.00999999999839929,0.019999999998617568,-0.040000000000873115,0.9200000000000728,29.96911847276811,16.29702414373947,53.73385738349241,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847
09ec2ca9,train,7824,10470.0,18293.0,7823.0,1.0,0.0,3004680.1373939165,1126312.626844325,-9017.569143660532,-9129.28,-8350.77,7306.33675398275,87.90048840642808,51.34202453987729,49.52314286062023,246.2108024488992,113.8289974211726,19.933275915167766,1576,18,2.5488578680203045,5885,1939,75.21728016359918,1939,12409.0,0.24785887766841366,10243.31,11059.02,815.710000000001,0.0,0.010000000000218279,-0.020000000000436557,0.9400000000005093,23.456474498274318,11.0187907452384,65.52473475648728,0.029999999998835847,0.029999999998835847,0.029999999998835847,0.029999999998835847,0.029999999998835847,0.029999999998835847
0a57a29c,train,7194,10712.0,17905.0,7193.0,1.0,0.0,2901704.492577148,1033301.9493327773,-9056.7649235474,-9163.22,-8669.51,6902.938720407331,130.66520516748432,49.61078676675007,31.568809830853404,192.18205282993208,81.71112351462098,14.683971641132034,1834,18,1.9460196292257361,5821,1373,80.91465109813734,1373,12085.0,0.19088002224384817,10681.71,11210.09,528.380000000001,0.00999999999839929,0.019999999998617568,-0.030000000000654836,0.7999999999992724,29.584318087029054,15.459474489086611,54.95620742388433,0.039999999999054126,0.039999999999054126,0.039999999999054126,0.039999999999054126,0.039999999999054126,0.039999999999054126
0bbf5e67,train,6031,10220.0,16250.0,6030.0,1.0,0.0,2899323.428827723,1034462.2527441552,-8960.437905819932,-9088.65,-8187.030000000001,5467.482648843142,130.6591220550161,50.00829049908805,31.54735468272297,187.10160670319348,80.8986383238165,13.367497444193555,1697,22,1.7772539776075427,4298,1733,71.26513016083568,1733,11953.0,0.28739635157545607,10180.13,10972.06,791.9300000000003,0.0,0.020000000002255547,-0.06000000000130967,0.9899999999997817,32.537313432835816,25.986733001658376,41.475953565505804,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847
0be01c24,train,6385,10794.0,17178.0,6384.0,1.0,0.0,3006846.6567721223,1114039.8381143305,-9407.904100234924,-9568.39,-8650.31,5906.511828287539,83.50934802305656,3.837118245888802,37.271414531621474,178.62762128282296,77.24597430884938,14.460782365028741,237,2,1.0337552742616034,4738,1647,74.2051683633516,1647,12441.0,0.25798872180451127,10548.98,11322.65,773.6700000000001,0.00999999999839929,0.019999999998617568,-0.020000000000436557,0.9500000000007276,31.625939849624064,12.531328320802004,55.842731829573935,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836
0c1b160c,train,6714,10442.0,17155.0,6713.0,1.0,0.0,2972607.0623994633,1092683.5475886208,-8912.478236520703,-9040.79,-8236.55,6284.791061236437,131.076044287104,51.26601131963062,42.315661529881424,244.5733388863631,109.44847543703627,19.218712965739368,1576,16,2.184010152284264,5054,1660,75.2755436401549,1660,12102.0,0.24728139430954862,10592.33,11180.9,588.5699999999997,0.0,0.019999999998617568,-0.030000000000654836,0.8000000000010914,26.471026366751083,17.10114702815433,56.42782660509458,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836
0d99f8e4,train,7522,10434.0,17955.0,7521.0,1.0,0.0,2895947.984626429,1034157.6629008242,-8898.033372773198,-9018.87,-8275.47,7221.106924932014,130.22845490429188,50.58495081095453,33.26355178550091,199.82211026412364,83.85728595454522,14.729103214627639,2141,12,1.7772069126576366,5823,1699,77.41292209518745,1699,12133.0,0.22590081106235874,10649.92,11203.73,553.8099999999995,0.0,0.010000000000218279,-0.039999999999054126,0.6299999999991996,26.113548730222046,13.442361388113284,60.44408988166467,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847,-0.029999999998835847
0dc5e64d,train,6191,10792.0,16982.0,6190.0,1.0,0.0,3012992.515239864,1122126.427824261,-9339.741201744468,-9535.45,-8694.01,5884.53471102862,132.89383803948778,1.1145210789856244,37.6001261825488,230.71170320890428,71.3263113739069,31.9429040845634,67,2,1.0298507462686568,4879,1312,78.80794701986756,1312,12104.0,0.21195476575121164,10348.58,10915.05,566.4699999999993,0.010000000000218279,0.020000000000436557,-0.030000000000654836,0.6900000000005093,43.06946688206785,14.555735056542812,42.37479806138934,-0.049999999999272404,-0.049999999999272404,-0.049999999999272404,-0.049999999999272404,-0.049999999999272404,-0.049999999999272404
0dc835f3,train,5279,10658.0,15936.0,5278.0,1.0,0.0,2994038.7577931425,1124446.0210058722,-8491.867914377723,-8580.67,-8368.09,5224.065777610337,108.40857162288042,3.5991665088084863,26.07371052610368,138.05641659497294,47.66623552349785,21.615359508306604,182,4,1.043956043956044,4428,851,83.87952263686304,851,11509.0,0.1612353164077302,10437.3,10694.58,257.28000000000065,0.0,0.020000000000436557,-0.050000000001091394,0.3600000000005821,34.312239484653276,20.06441834028041,45.62334217506631,0.040000000000873115,0.040000000000873115,0.040000000000873115,0.040000000000873115,0.040000000000873115,0.040000000000873115
0dd99dc5,train,9182,11875.0,21056.0,9181.0,1.0,0.0,3006856.662318667,1077639.3005881072,-10234.935692659552,-10384.41,-9588.95,8645.972724598521,119.40810194792233,47.08124591592246,30.098211507377453,234.4825675234047,79.59618616521183,18.274093877028104,2359,119,1.8325561678677407,7342,1840,79.96079285558702,1840,13715.0,0.2004138982681625,11765.77,12601.48,835.7099999999991,0.00999999999839929,0.020000000000436557,-0.039999999999054126,0.8799999999991996,35.32294956976364,17.372835203136912,47.30421522709945,0.030000000000654836,0.030000000000654836,0.030000000000654836,0.030000000000654836,0.030000000000654836,0.030000000000654836
0e5e560d,train,4896,10565.0,15460.0,4895.0,1.0,0.0,3010115.5905882353,1130311.6161642156,-9058.878480392159,-9169.82,-8401.38,4379.59978447807,90.21080884447548,24.65277777777778,44.5083299279316,231.2016414355904,123.38250251598876,24.430811654141188,783,16,1.541507024265645,3253,1643,66.44199346405229,1643,12208.0,0.3356486210418795,10218.990000000002,11029.34,810.3499999999985,0.010000000000218279,0.020000000000436557,-0.040000000000873115,1.0,39.69356486210419,14.749744637385087,45.556690500510726,0.039999999999054126,0.039999999999054126,0.039999999999054126,0.039999999999054126,0.039999999999054126,0.039999999999054126
109d9d70,train,5851,12006.0,17856.0,5850.0,1.0,0.0,3020316.9937241497,1106786.6470654588,-10230.83586566399,-10339.06,-9734.32,5495.251660342689,131.170187421751,37.17313279781234,31.180011966459965,162.940707695694,83.3492002591736,14.207503123721143,1440,18,1.5104166666666667,4215,1636,72.03896769782942,1636,13642.0,0.27965811965811965,11590.81,12250.89,660.0799999999999,0.010000000000218279,0.019999999998617568,-0.029999999998835847,0.8899999999985994,38.63247863247864,9.230769230769232,52.13675213675213,0.040000000000873115,0.040000000000873115,0.040000000000873115,0.040000000000873115,0.040000000000873115,0.040000000000873115
10a1281a,train,7353,10597.0,17949.0,7352.0,1.0,0.0,2902232.5870773834,1029344.6009533523,-9127.025852033184,-9266.04,-8553.16,6874.020940970427,130.50735342434237,4.7599619203046375,40.60029470223723,212.1948560517228,88.78719947587972,14.773610434290427,272,52,1.286764705882353,5609,1744,76.28178974568203,1744,12341.0,0.23721436343852012,10431.22,11265.570000000002,834.3500000000022,0.00999999999839929,0.019999999998617568,-0.040000000000873115,0.9699999999993452,30.61751904243743,17.53264417845484,51.84983677910772,0.039999999999054126,0.039999999999054126,0.039999999999054126,0.039999999999054126,0.039999999999054126,0.039999999999054126
10b89021,train,7166,11424.0,18589.0,7165.0,1.0,0.0,2983890.1184063633,1058724.7208582193,-9896.549461345241,-10055.35,-9234.76,6543.34176513806,99.08377238719719,50.60005581914597,31.74688324901837,157.17278752562612,77.6907884128013,13.499934482589488,1458,48,2.486968449931413,5414,1752,75.55121406642479,1752,13176.0,0.24452198185624563,11311.08,12161.18,850.1000000000004,0.0,0.010000000000218279,-0.039999999999054126,0.9799999999995634,22.651779483600837,15.045359385903698,62.30286113049547,0.020000000000436557,0.020000000000436557,0.020000000000436557,0.020000000000436557,0.020000000000436557,0.020000000000436557
10be2420,train,5203,9986.0,15188.0,5202.0,1.0,0.0,2953515.6130386316,1085603.3223025177,-8486.617866615416,-8621.78,-7821.02,4688.478302701038,131.10838118457556,46.876801845089375,33.67269784457575,182.7579249426974,93.12049724779783,20.03701164308928,955,23,2.553926701570681,3271,1932,62.8675763982318,1932,11918.0,0.37139561707035756,9970.88,10824.63,853.75,0.0,0.010000000000218279,-0.020000000002255547,1.0,32.17993079584775,11.284121491733949,56.5359477124183,0.04999999999836291,0.049999999999272404,0.049999999999272404,0.049999999999272404,0.049999999999272404,0.049999999999272404
113011eb,train,4561,12094.0,16654.0,4560.0,1.0,0.0,3003471.3118460863,1071203.032609077,-10242.969923262444,-10356.2,-9808.91,4379.941902776954,126.65172105301237,47.796535847401884,26.60220422983041,130.30416227942712,87.567661800658,14.995829683057902,1390,13,1.5683453237410072,3272,1289,71.73865380399035,1289,13383.0,0.28267543859649125,12163.79,12548.58,384.78999999999905,0.010000000000218279,0.019999999998617568,-0.029999999998835847,0.7299999999995634,34.03508771929825,12.32456140350877,53.640350877192986,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836,-0.030000000000654836
1131525f,train,5548,10716.0,16263.0,5547.0,1.0,0.0,2903190.564763879,1024459.9341348234,-9252.606050829128,-9362.26,-8678.08,5248.376662711882,132.22599274102768,31.542898341744774,34.81224938239028,223.644660673168,96.75491864689181,17.520402968224396,1086,10,1.6114180478821363,4159,1389,74.96395097332372,1389,12105.0,0.25040562466197946,10764.52,11313.4,548.8799999999992,0.010000000000218279,0.010000000002037268,-0.020000000000436557,0.75,40.02163331530557,5.570578691184424,54.407787993510006,-0.020000000000436557,-0.020000000000436557,-0.020000000000436557,-0.020000000000436557,-0.020000000000436557,-0.020000000000436557
11d0f5ac,train,6378,10437.0,16814.0,6377.0,1.0,0.0,2889666.290892129,1030650.3421135152,-8762.756492630919,-8855.08,-8357.87,6115.549782685371,135.11022777768338,37.31577296958294,39.174994257437454,178.23127158345594,85.05146332289891,12.313128109286772,1402,12,1.6975748930099857,4883,1495,76.56005017246785,1495,11932.0,0.23443625529245726,10396.33,10945.1,548.7700000000004,0.0,0.010000000000218279,-0.019999999998617568,0.819999999999709,23.537713658460092,4.625999686372903,71.836286655167,0.030000000000654836,0.030000000000654836,0.030000000000654836,0.030000000000654836,0.030000000000654836,0.030000000000654836
12203f2a,train,4991,11124.0,16114.0,4990.0,1.0,0.0,3014401.836048888,1115973.4968523341,-9644.976022841116,-9772.58,-9000.59,4451.663381928125,104.30992567106955,25.92666800240433,22.82313826228976,139.06416818317123,81.52253431062839,20.945724268633032,1036,6,1.249034749034749,3261,1730,65.33760769384894,1730,12854.0,0.3466933867735471,11224.52,12032.5,807.9799999999996,0.00999999999839929,0.019999999998617568,-0.030000000002473826,0.9499999999989086,35.791583166332664,11.58316633266533,52.625250501002014,0.039999999999054126,0.039999999999054126,0.039999999999054126,0.039999999999054126,0.039999999999054126,0.039999999999054126
